id,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
174,BDCQ.SEA1BA,2020.12,5271,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
175,BDCQ.SEA1BA,2021.03,5393,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
176,BDCQ.SEA1BA,2021.06,5351,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
177,BDCQ.SEA1BA,2021.09,5354,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
178,BDCQ.SEA1BA,2021.12,5407,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
179,BDCQ.SEA1BA,2022.03,5400,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
180,BDCQ.SEA1BA,2022.06,5553,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,,
181,BDCQ.SEA1BS,2011.06,5234,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
182,BDCQ.SEA1BS,2011.09,5268,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
183,BDCQ.SEA1BS,2011.12,5499,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
184,BDCQ.SEA1BS,2012.03,5811,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
185,BDCQ.SEA1BS,2012.06,5847,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
186,BDCQ.SEA1BS,2012.09,5922,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
187,BDCQ.SEA1BS,2012.12,5722,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
188,BDCQ.SEA1BS,2013.03,5487,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
189,BDCQ.SEA1BS,2013.06,5506,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
190,BDCQ.SEA1BS,2013.09,5540,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
191,BDCQ.SEA1BS,2013.12,5492,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
192,BDCQ.SEA1BS,2014.03,6004,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
193,BDCQ.SEA1BS,2014.06,5886,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
194,BDCQ.SEA1BS,2014.09,5815,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
195,BDCQ.SEA1BS,2014.12,5592,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
196,BDCQ.SEA1BS,2015.03,5300,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
197,BDCQ.SEA1BS,2015.06,5422,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
198,BDCQ.SEA1BS,2015.09,5199,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
199,BDCQ.SEA1BS,2015.12,5060,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
200,BDCQ.SEA1BS,2016.03,5194,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
201,BDCQ.SEA1BS,2016.06,5080,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
202,BDCQ.SEA1BS,2016.09,5129,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
203,BDCQ.SEA1BS,2016.12,5157,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
204,BDCQ.SEA1BS,2017.03,5264,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
205,BDCQ.SEA1BS,2017.06,5164,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
206,BDCQ.SEA1BS,2017.09,5208,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
207,BDCQ.SEA1BS,2017.12,5381,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
208,BDCQ.SEA1BS,2018.03,5370,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
209,BDCQ.SEA1BS,2018.06,5385,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
210,BDCQ.SEA1BS,2018.09,5461,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
211,BDCQ.SEA1BS,2018.12,5434,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
212,BDCQ.SEA1BS,2019.03,5437,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
213,BDCQ.SEA1BS,2019.06,5068,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
214,BDCQ.SEA1BS,2019.09,5370,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
215,BDCQ.SEA1BS,2019.12,5165,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
216,BDCQ.SEA1BS,2020.03,5267,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
217,BDCQ.SEA1BS,2020.06,5245,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
218,BDCQ.SEA1BS,2020.09,5340,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
219,BDCQ.SEA1BS,2020.12,5271,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
220,BDCQ.SEA1BS,2021.03,5393,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
221,BDCQ.SEA1BS,2021.06,5351,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
222,BDCQ.SEA1BS,2021.09,5354,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
223,BDCQ.SEA1BS,2021.12,5407,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
224,BDCQ.SEA1BS,2022.03,5400,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
225,BDCQ.SEA1BS,2022.06,5553,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
226,BDCQ.SEA1BT,2011.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
227,BDCQ.SEA1BT,2011.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
228,BDCQ.SEA1BT,2011.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
229,BDCQ.SEA1BT,2012.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
230,BDCQ.SEA1BT,2012.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
231,BDCQ.SEA1BT,2012.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
232,BDCQ.SEA1BT,2012.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
233,BDCQ.SEA1BT,2013.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
234,BDCQ.SEA1BT,2013.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
235,BDCQ.SEA1BT,2013.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
236,BDCQ.SEA1BT,2013.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
237,BDCQ.SEA1BT,2014.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
238,BDCQ.SEA1BT,2014.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
239,BDCQ.SEA1BT,2014.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
240,BDCQ.SEA1BT,2014.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
241,BDCQ.SEA1BT,2015.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
242,BDCQ.SEA1BT,2015.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
243,BDCQ.SEA1BT,2015.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
244,BDCQ.SEA1BT,2015.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
245,BDCQ.SEA1BT,2016.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
246,BDCQ.SEA1BT,2016.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
247,BDCQ.SEA1BT,2016.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
248,BDCQ.SEA1BT,2016.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
249,BDCQ.SEA1BT,2017.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
250,BDCQ.SEA1BT,2017.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
251,BDCQ.SEA1BT,2017.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
252,BDCQ.SEA1BT,2017.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
253,BDCQ.SEA1BT,2018.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
254,BDCQ.SEA1BT,2018.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
255,BDCQ.SEA1BT,2018.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
256,BDCQ.SEA1BT,2018.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
257,BDCQ.SEA1BT,2019.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
258,BDCQ.SEA1BT,2019.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
259,BDCQ.SEA1BT,2019.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
260,BDCQ.SEA1BT,2019.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
261,BDCQ.SEA1BT,2020.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
262,BDCQ.SEA1BT,2020.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
263,BDCQ.SEA1BT,2020.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
264,BDCQ.SEA1BT,2020.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
265,BDCQ.SEA1BT,2021.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
266,BDCQ.SEA1BT,2021.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
267,BDCQ.SEA1BT,2021.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
268,BDCQ.SEA1BT,2021.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
269,BDCQ.SEA1BT,2022.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
270,BDCQ.SEA1BT,2022.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,,
271,BDCQ.SEA1CA,2011.06,206633,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
272,BDCQ.SEA1CA,2011.09,200677,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
273,BDCQ.SEA1CA,2011.12,204217,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
274,BDCQ.SEA1CA,2012.03,208617,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
275,BDCQ.SEA1CA,2012.06,206645,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
276,BDCQ.SEA1CA,2012.09,199425,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
277,BDCQ.SEA1CA,2012.12,203691,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
278,BDCQ.SEA1CA,2013.03,208709,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
279,BDCQ.SEA1CA,2013.06,205207,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
280,BDCQ.SEA1CA,2013.09,201457,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
281,BDCQ.SEA1CA,2013.12,207492,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
282,BDCQ.SEA1CA,2014.03,211991,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
283,BDCQ.SEA1CA,2014.06,210124,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
284,BDCQ.SEA1CA,2014.09,205440,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
285,BDCQ.SEA1CA,2014.12,207594,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
286,BDCQ.SEA1CA,2015.03,214158,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
287,BDCQ.SEA1CA,2015.06,212246,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
288,BDCQ.SEA1CA,2015.09,207462,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
289,BDCQ.SEA1CA,2015.12,211402,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
290,BDCQ.SEA1CA,2016.03,216597,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
291,BDCQ.SEA1CA,2016.06,214710,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
292,BDCQ.SEA1CA,2016.09,209854,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
293,BDCQ.SEA1CA,2016.12,215317,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
294,BDCQ.SEA1CA,2017.03,219090,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
295,BDCQ.SEA1CA,2017.06,219130,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
296,BDCQ.SEA1CA,2017.09,213648,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
297,BDCQ.SEA1CA,2017.12,220066,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
298,BDCQ.SEA1CA,2018.03,225445,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
299,BDCQ.SEA1CA,2018.06,224308,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
300,BDCQ.SEA1CA,2018.09,218059,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
301,BDCQ.SEA1CA,2018.12,223667,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
302,BDCQ.SEA1CA,2019.03,227931,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
303,BDCQ.SEA1CA,2019.06,225492,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
